,Date,Country,Confirmed,Recovered,Deaths
412,2020-01-24,China,277.0,6.0,8.0
438,2020-01-24,France,2.0,0.0,0.0
528,2020-01-24,Singapore,2.0,0.0,0.0
541,2020-01-24,Taiwan*,2.0,0.0,0.0
544,2020-01-24,Thailand,2.0,0.0,0.0
467,2020-01-24,"Korea, South",1.0,0.0,0.0
550,2020-01-24,US,1.0,0.0,0.0
376,2020-01-24,Afghanistan,0.0,0.0,0.0
377,2020-01-24,Albania,0.0,0.0,0.0
378,2020-01-24,Algeria,0.0,0.0,0.0
379,2020-01-24,Andorra,0.0,0.0,0.0
380,2020-01-24,Angola,0.0,0.0,0.0
381,2020-01-24,Antigua and Barbuda,0.0,0.0,0.0
382,2020-01-24,Argentina,0.0,0.0,0.0
383,2020-01-24,Armenia,0.0,0.0,0.0
384,2020-01-24,Australia,0.0,0.0,0.0
385,2020-01-24,Austria,0.0,0.0,0.0
386,2020-01-24,Azerbaijan,0.0,0.0,0.0
387,2020-01-24,Bahamas,0.0,0.0,0.0
388,2020-01-24,Bahrain,0.0,0.0,0.0
600,2020-01-25,China,486.0,3.0,16.0
671,2020-01-25,Malaysia,3.0,0.0,0.0
732,2020-01-25,Thailand,2.0,0.0,0.0
626,2020-01-25,France,1.0,0.0,0.0
685,2020-01-25,Nepal,1.0,0.0,0.0
564,2020-01-25,Afghanistan,0.0,0.0,0.0
565,2020-01-25,Albania,0.0,0.0,0.0
566,2020-01-25,Algeria,0.0,0.0,0.0
567,2020-01-25,Andorra,0.0,0.0,0.0
568,2020-01-25,Angola,0.0,0.0,0.0
569,2020-01-25,Antigua and Barbuda,0.0,0.0,0.0
570,2020-01-25,Argentina,0.0,0.0,0.0
571,2020-01-25,Armenia,0.0,0.0,0.0
572,2020-01-25,Australia,0.0,0.0,0.0
573,2020-01-25,Austria,0.0,0.0,0.0
574,2020-01-25,Azerbaijan,0.0,0.0,0.0
575,2020-01-25,Bahamas,0.0,0.0,0.0
576,2020-01-25,Bahrain,0.0,0.0,0.0
577,2020-01-25,Bangladesh,0.0,0.0,0.0
578,2020-01-25,Barbados,0.0,0.0,0.0
788,2020-01-26,China,669.0,10.0,14.0
760,2020-01-26,Australia,4.0,0.0,0.0
926,2020-01-26,US,3.0,0.0,0.0
839,2020-01-26,Japan,2.0,1.0,0.0
920,2020-01-26,Thailand,1.0,2.0,0.0
784,2020-01-26,Canada,1.0,0.0,0.0
843,2020-01-26,"Korea, South",1.0,0.0,0.0
859,2020-01-26,Malaysia,1.0,0.0,0.0
904,2020-01-26,Singapore,1.0,0.0,0.0
917,2020-01-26,Taiwan*,1.0,0.0,0.0
752,2020-01-26,Afghanistan,0.0,0.0,0.0
753,2020-01-26,Albania,0.0,0.0,0.0
754,2020-01-26,Algeria,0.0,0.0,0.0
755,2020-01-26,Andorra,0.0,0.0,0.0
756,2020-01-26,Angola,0.0,0.0,0.0
757,2020-01-26,Antigua and Barbuda,0.0,0.0,0.0
758,2020-01-26,Argentina,0.0,0.0,0.0
759,2020-01-26,Armenia,0.0,0.0,0.0
761,2020-01-26,Austria,0.0,0.0,0.0
762,2020-01-26,Azerbaijan,0.0,0.0,0.0
976,2020-01-27,China,802.0,9.0,26.0
948,2020-01-27,Australia,1.0,0.0,0.0
970,2020-01-27,Cambodia,1.0,0.0,0.0
1006,2020-01-27,Germany,1.0,0.0,0.0
1031,2020-01-27,"Korea, South",1.0,0.0,0.0
1092,2020-01-27,Singapore,1.0,0.0,0.0
1099,2020-01-27,Sri Lanka,1.0,0.0,0.0
1105,2020-01-27,Taiwan*,1.0,0.0,0.0
940,2020-01-27,Afghanistan,0.0,0.0,0.0
941,2020-01-27,Albania,0.0,0.0,0.0
942,2020-01-27,Algeria,0.0,0.0,0.0
943,2020-01-27,Andorra,0.0,0.0,0.0
944,2020-01-27,Angola,0.0,0.0,0.0
945,2020-01-27,Antigua and Barbuda,0.0,0.0,0.0
946,2020-01-27,Argentina,0.0,0.0,0.0
947,2020-01-27,Armenia,0.0,0.0,0.0
949,2020-01-27,Austria,0.0,0.0,0.0
950,2020-01-27,Azerbaijan,0.0,0.0,0.0
951,2020-01-27,Bahamas,0.0,0.0,0.0
952,2020-01-27,Bahrain,0.0,0.0,0.0
1164,2020-01-28,China,2632.0,43.0,49.0
1296,2020-01-28,Thailand,6.0,3.0,0.0
1194,2020-01-28,Germany,3.0,0.0,0.0
1215,2020-01-28,Japan,3.0,0.0,0.0
1293,2020-01-28,Taiwan*,3.0,0.0,0.0
1280,2020-01-28,Singapore,2.0,0.0,0.0
1160,2020-01-28,Canada,1.0,0.0,0.0
1190,2020-01-28,France,1.0,0.0,0.0
1128,2020-01-28,Afghanistan,0.0,0.0,0.0
1129,2020-01-28,Albania,0.0,0.0,0.0
1130,2020-01-28,Algeria,0.0,0.0,0.0
1131,2020-01-28,Andorra,0.0,0.0,0.0
1132,2020-01-28,Angola,0.0,0.0,0.0
1133,2020-01-28,Antigua and Barbuda,0.0,0.0,0.0
1134,2020-01-28,Argentina,0.0,0.0,0.0
1135,2020-01-28,Armenia,0.0,0.0,0.0
1136,2020-01-28,Australia,0.0,0.0,0.0
1137,2020-01-28,Austria,0.0,0.0,0.0
1138,2020-01-28,Azerbaijan,0.0,0.0,0.0
1139,2020-01-28,Bahamas,0.0,0.0,0.0
1352,2020-01-29,China,578.0,19.0,2.0
1493,2020-01-29,United Arab Emirates,4.0,0.0,0.0
1423,2020-01-29,Malaysia,3.0,0.0,0.0
1324,2020-01-29,Australia,1.0,0.0,0.0
1377,2020-01-29,Finland,1.0,0.0,0.0
1378,2020-01-29,France,1.0,0.0,0.0
1316,2020-01-29,Afghanistan,0.0,0.0,0.0
1317,2020-01-29,Albania,0.0,0.0,0.0
1318,2020-01-29,Algeria,0.0,0.0,0.0
1319,2020-01-29,Andorra,0.0,0.0,0.0
1320,2020-01-29,Angola,0.0,0.0,0.0
1321,2020-01-29,Antigua and Barbuda,0.0,0.0,0.0
1322,2020-01-29,Argentina,0.0,0.0,0.0
1323,2020-01-29,Armenia,0.0,0.0,0.0
1325,2020-01-29,Austria,0.0,0.0,0.0
1326,2020-01-29,Azerbaijan,0.0,0.0,0.0
1327,2020-01-29,Bahamas,0.0,0.0,0.0
1328,2020-01-29,Bahrain,0.0,0.0,0.0
1329,2020-01-29,Bangladesh,0.0,0.0,0.0
1330,2020-01-29,Barbados,0.0,0.0,0.0
1540,2020-01-30,China,2054.0,15.0,38.0
1591,2020-01-30,Japan,4.0,0.0,0.0
1512,2020-01-30,Australia,3.0,2.0,0.0
1656,2020-01-30,Singapore,3.0,0.0,0.0
1583,2020-01-30,India,1.0,0.0,0.0
1611,2020-01-30,Malaysia,1.0,0.0,0.0
1639,2020-01-30,Philippines,1.0,0.0,0.0
1669,2020-01-30,Taiwan*,1.0,0.0,0.0
1504,2020-01-30,Afghanistan,0.0,0.0,0.0
1505,2020-01-30,Albania,0.0,0.0,0.0
1506,2020-01-30,Algeria,0.0,0.0,0.0
1507,2020-01-30,Andorra,0.0,0.0,0.0
1508,2020-01-30,Angola,0.0,0.0,0.0
1509,2020-01-30,Antigua and Barbuda,0.0,0.0,0.0
1510,2020-01-30,Argentina,0.0,0.0,0.0
1511,2020-01-30,Armenia,0.0,0.0,0.0
1513,2020-01-30,Austria,0.0,0.0,0.0
1514,2020-01-30,Azerbaijan,0.0,0.0,0.0
1515,2020-01-30,Bahamas,0.0,0.0,0.0
1516,2020-01-30,Bahrain,0.0,0.0,0.0
1728,2020-01-31,China,1661.0,79.0,42.0
1783,2020-01-31,"Korea, South",7.0,0.0,0.0
1860,2020-01-31,Thailand,5.0,0.0,0.0
1779,2020-01-31,Japan,4.0,0.0,0.0
1844,2020-01-31,Singapore,3.0,0.0,0.0
1724,2020-01-31,Canada,2.0,0.0,0.0
1777,2020-01-31,Italy,2.0,0.0,0.0
1832,2020-01-31,Russia,2.0,0.0,0.0
1866,2020-01-31,US,2.0,0.0,0.0
1870,2020-01-31,United Kingdom,2.0,0.0,0.0
1758,2020-01-31,Germany,1.0,0.0,0.0
1854,2020-01-31,Sweden,1.0,0.0,0.0
1857,2020-01-31,Taiwan*,1.0,0.0,0.0
1692,2020-01-31,Afghanistan,0.0,0.0,0.0
1693,2020-01-31,Albania,0.0,0.0,0.0
1694,2020-01-31,Algeria,0.0,0.0,0.0
1695,2020-01-31,Andorra,0.0,0.0,0.0
1696,2020-01-31,Angola,0.0,0.0,0.0
1697,2020-01-31,Antigua and Barbuda,0.0,0.0,0.0
1698,2020-01-31,Argentina,0.0,0.0,0.0
1916,2020-02-01,China,2089.0,61.0,46.0
1967,2020-02-01,Japan,5.0,0.0,0.0
2062,2020-02-01,Vietnam,4.0,1.0,0.0
1888,2020-02-01,Australia,3.0,0.0,0.0
1946,2020-02-01,Germany,3.0,0.0,0.0
2032,2020-02-01,Singapore,3.0,0.0,0.0
1942,2020-02-01,France,1.0,0.0,0.0
1971,2020-02-01,"Korea, South",1.0,0.0,0.0
2038,2020-02-01,Spain,1.0,0.0,0.0
2054,2020-02-01,US,1.0,0.0,0.0
1880,2020-02-01,Afghanistan,0.0,0.0,0.0
1881,2020-02-01,Albania,0.0,0.0,0.0
1882,2020-02-01,Algeria,0.0,0.0,0.0
1883,2020-02-01,Andorra,0.0,0.0,0.0
1884,2020-02-01,Angola,0.0,0.0,0.0
1885,2020-02-01,Antigua and Barbuda,0.0,0.0,0.0
1886,2020-02-01,Argentina,0.0,0.0,0.0
1887,2020-02-01,Armenia,0.0,0.0,0.0
1889,2020-02-01,Austria,0.0,0.0,0.0
1890,2020-02-01,Azerbaijan,0.0,0.0,0.0
2104,2020-02-02,China,4739.0,188.0,102.0
2159,2020-02-02,"Korea, South",3.0,0.0,0.0
2134,2020-02-02,Germany,2.0,0.0,0.0
2220,2020-02-02,Singapore,2.0,0.0,0.0
2203,2020-02-02,Philippines,1.0,0.0,1.0
2147,2020-02-02,India,1.0,0.0,0.0
2245,2020-02-02,United Arab Emirates,1.0,0.0,0.0
2068,2020-02-02,Afghanistan,0.0,0.0,0.0
2069,2020-02-02,Albania,0.0,0.0,0.0
2070,2020-02-02,Algeria,0.0,0.0,0.0
2071,2020-02-02,Andorra,0.0,0.0,0.0
2072,2020-02-02,Angola,0.0,0.0,0.0
2073,2020-02-02,Antigua and Barbuda,0.0,0.0,0.0
2074,2020-02-02,Argentina,0.0,0.0,0.0
2075,2020-02-02,Armenia,0.0,0.0,0.0
2076,2020-02-02,Australia,0.0,0.0,0.0
2077,2020-02-02,Austria,0.0,0.0,0.0
2078,2020-02-02,Azerbaijan,0.0,0.0,0.0
2079,2020-02-02,Bahamas,0.0,0.0,0.0
2080,2020-02-02,Bahrain,0.0,0.0,0.0
2292,2020-02-03,China,3086.0,151.0,64.0
2430,2020-02-03,US,3.0,0.0,0.0
2322,2020-02-03,Germany,2.0,0.0,0.0
2438,2020-02-03,Vietnam,2.0,0.0,0.0
2335,2020-02-03,India,1.0,0.0,0.0
2256,2020-02-03,Afghanistan,0.0,0.0,0.0
2257,2020-02-03,Albania,0.0,0.0,0.0
2258,2020-02-03,Algeria,0.0,0.0,0.0
2259,2020-02-03,Andorra,0.0,0.0,0.0
2260,2020-02-03,Angola,0.0,0.0,0.0
2261,2020-02-03,Antigua and Barbuda,0.0,0.0,0.0
2262,2020-02-03,Argentina,0.0,0.0,0.0
2263,2020-02-03,Armenia,0.0,0.0,0.0
2264,2020-02-03,Australia,0.0,0.0,0.0
2265,2020-02-03,Austria,0.0,0.0,0.0
2266,2020-02-03,Azerbaijan,0.0,0.0,0.0
2267,2020-02-03,Bahamas,0.0,0.0,0.0
2268,2020-02-03,Bahrain,0.0,0.0,0.0
2269,2020-02-03,Bangladesh,0.0,0.0,0.0
2270,2020-02-03,Barbados,0.0,0.0,0.0
2480,2020-02-04,China,3991.0,229.0,66.0
2596,2020-02-04,Singapore,6.0,0.0,0.0
2612,2020-02-04,Thailand,6.0,0.0,0.0
2531,2020-02-04,Japan,2.0,0.0,0.0
2551,2020-02-04,Malaysia,2.0,0.0,0.0
2452,2020-02-04,Australia,1.0,0.0,0.0
2460,2020-02-04,Belgium,1.0,0.0,0.0
2535,2020-02-04,"Korea, South",1.0,0.0,0.0
2609,2020-02-04,Taiwan*,1.0,0.0,0.0
2444,2020-02-04,Afghanistan,0.0,0.0,0.0
2445,2020-02-04,Albania,0.0,0.0,0.0
2446,2020-02-04,Algeria,0.0,0.0,0.0
2447,2020-02-04,Andorra,0.0,0.0,0.0
2448,2020-02-04,Angola,0.0,0.0,0.0
2449,2020-02-04,Antigua and Barbuda,0.0,0.0,0.0
2450,2020-02-04,Argentina,0.0,0.0,0.0
2451,2020-02-04,Armenia,0.0,0.0,0.0
2453,2020-02-04,Austria,0.0,0.0,0.0
2454,2020-02-04,Azerbaijan,0.0,0.0,0.0
2455,2020-02-04,Bahamas,0.0,0.0,0.0
2668,2020-02-05,China,3733.0,272.0,72.0
2784,2020-02-05,Singapore,4.0,0.0,0.0
2723,2020-02-05,"Korea, South",3.0,0.0,0.0
2739,2020-02-05,Malaysia,2.0,0.0,0.0
2664,2020-02-05,Canada,1.0,0.0,0.0
2632,2020-02-05,Afghanistan,0.0,0.0,0.0
2633,2020-02-05,Albania,0.0,0.0,0.0
2634,2020-02-05,Algeria,0.0,0.0,0.0
2635,2020-02-05,Andorra,0.0,0.0,0.0
2636,2020-02-05,Angola,0.0,0.0,0.0
2637,2020-02-05,Antigua and Barbuda,0.0,0.0,0.0
2638,2020-02-05,Argentina,0.0,0.0,0.0
2639,2020-02-05,Armenia,0.0,0.0,0.0
2640,2020-02-05,Australia,0.0,0.0,0.0
2641,2020-02-05,Austria,0.0,0.0,0.0
2642,2020-02-05,Azerbaijan,0.0,0.0,0.0
2643,2020-02-05,Bahamas,0.0,0.0,0.0
2644,2020-02-05,Bahrain,0.0,0.0,0.0
2645,2020-02-05,Bangladesh,0.0,0.0,0.0
2646,2020-02-05,Barbados,0.0,0.0,0.0
2856,2020-02-06,China,3147.0,362.0,70.0
2985,2020-02-06,Taiwan*,5.0,1.0,0.0
2911,2020-02-06,"Korea, South",4.0,0.0,0.0
3002,2020-02-06,Vietnam,2.0,0.0,0.0
2828,2020-02-06,Australia,1.0,0.0,0.0
2820,2020-02-06,Afghanistan,0.0,0.0,0.0
2821,2020-02-06,Albania,0.0,0.0,0.0
2822,2020-02-06,Algeria,0.0,0.0,0.0
2823,2020-02-06,Andorra,0.0,0.0,0.0
2824,2020-02-06,Angola,0.0,0.0,0.0
2825,2020-02-06,Antigua and Barbuda,0.0,0.0,0.0
2826,2020-02-06,Argentina,0.0,0.0,0.0
2827,2020-02-06,Armenia,0.0,0.0,0.0
2829,2020-02-06,Austria,0.0,0.0,0.0
2830,2020-02-06,Azerbaijan,0.0,0.0,0.0
2831,2020-02-06,Bahamas,0.0,0.0,0.0
2832,2020-02-06,Bahrain,0.0,0.0,0.0
2833,2020-02-06,Bangladesh,0.0,0.0,0.0
2834,2020-02-06,Barbados,0.0,0.0,0.0
2835,2020-02-06,Belarus,0.0,0.0,0.0
3044,2020-02-07,China,3523.0,522.0,85.0
3056,2020-02-07,Diamond Princess,61.0,0.0,0.0
3095,2020-02-07,Japan,3.0,0.0,0.0
3040,2020-02-07,Canada,2.0,0.0,0.0
3160,2020-02-07,Singapore,2.0,0.0,0.0
3099,2020-02-07,"Korea, South",1.0,1.0,0.0
3016,2020-02-07,Australia,1.0,0.0,0.0
3074,2020-02-07,Germany,1.0,0.0,0.0
3093,2020-02-07,Italy,1.0,0.0,0.0
3143,2020-02-07,Philippines,1.0,0.0,0.0
3186,2020-02-07,United Kingdom,1.0,0.0,0.0
3115,2020-02-07,Malaysia,0.0,1.0,0.0
3008,2020-02-07,Afghanistan,0.0,0.0,0.0
3009,2020-02-07,Albania,0.0,0.0,0.0
3010,2020-02-07,Algeria,0.0,0.0,0.0
3011,2020-02-07,Andorra,0.0,0.0,0.0
3012,2020-02-07,Angola,0.0,0.0,0.0
3013,2020-02-07,Antigua and Barbuda,0.0,0.0,0.0
3014,2020-02-07,Argentina,0.0,0.0,0.0
3015,2020-02-07,Armenia,0.0,0.0,0.0
3232,2020-02-08,China,2704.0,597.0,87.0
3364,2020-02-08,Thailand,7.0,5.0,0.0
3258,2020-02-08,France,5.0,0.0,0.0
3303,2020-02-08,Malaysia,4.0,0.0,0.0
3348,2020-02-08,Singapore,3.0,2.0,0.0
3378,2020-02-08,Vietnam,3.0,0.0,0.0
3373,2020-02-08,United Arab Emirates,2.0,0.0,0.0
3361,2020-02-08,Taiwan*,1.0,0.0,0.0
3355,2020-02-08,Sri Lanka,0.0,1.0,0.0
3196,2020-02-08,Afghanistan,0.0,0.0,0.0
3197,2020-02-08,Albania,0.0,0.0,0.0
3198,2020-02-08,Algeria,0.0,0.0,0.0
3199,2020-02-08,Andorra,0.0,0.0,0.0
3200,2020-02-08,Angola,0.0,0.0,0.0
3201,2020-02-08,Antigua and Barbuda,0.0,0.0,0.0
3202,2020-02-08,Argentina,0.0,0.0,0.0
3203,2020-02-08,Armenia,0.0,0.0,0.0
3204,2020-02-08,Australia,0.0,0.0,0.0
3205,2020-02-08,Austria,0.0,0.0,0.0
3206,2020-02-08,Azerbaijan,0.0,0.0,0.0
3420,2020-02-09,China,3015.0,623.0,100.0
3536,2020-02-09,Singapore,7.0,0.0,0.0
3432,2020-02-09,Diamond Princess,3.0,0.0,0.0
3475,2020-02-09,"Korea, South",1.0,2.0,0.0
3450,2020-02-09,Germany,1.0,0.0,0.0
3471,2020-02-09,Japan,1.0,0.0,0.0
3542,2020-02-09,Spain,1.0,0.0,0.0
3549,2020-02-09,Taiwan*,1.0,0.0,0.0
3558,2020-02-09,US,0.0,3.0,0.0
3384,2020-02-09,Afghanistan,0.0,0.0,0.0
3385,2020-02-09,Albania,0.0,0.0,0.0
3386,2020-02-09,Algeria,0.0,0.0,0.0
3387,2020-02-09,Andorra,0.0,0.0,0.0
3388,2020-02-09,Angola,0.0,0.0,0.0
3389,2020-02-09,Antigua and Barbuda,0.0,0.0,0.0
3390,2020-02-09,Argentina,0.0,0.0,0.0
3391,2020-02-09,Armenia,0.0,0.0,0.0
3392,2020-02-09,Australia,0.0,0.0,0.0
3393,2020-02-09,Austria,0.0,0.0,0.0
3394,2020-02-09,Azerbaijan,0.0,0.0,0.0
3608,2020-02-10,China,2525.0,699.0,107.0
3620,2020-02-10,Diamond Princess,71.0,0.0,0.0
3724,2020-02-10,Singapore,5.0,0.0,0.0
3750,2020-02-10,United Kingdom,5.0,0.0,0.0
3663,2020-02-10,"Korea, South",2.0,0.0,0.0
3679,2020-02-10,Malaysia,2.0,0.0,0.0
3749,2020-02-10,United Arab Emirates,1.0,0.0,0.0
3754,2020-02-10,Vietnam,1.0,0.0,0.0
3659,2020-02-10,Japan,0.0,3.0,0.0
3572,2020-02-10,Afghanistan,0.0,0.0,0.0
3573,2020-02-10,Albania,0.0,0.0,0.0
3574,2020-02-10,Algeria,0.0,0.0,0.0
3575,2020-02-10,Andorra,0.0,0.0,0.0
3576,2020-02-10,Angola,0.0,0.0,0.0
3577,2020-02-10,Antigua and Barbuda,0.0,0.0,0.0
3578,2020-02-10,Argentina,0.0,0.0,0.0
3579,2020-02-10,Armenia,0.0,0.0,0.0
3580,2020-02-10,Australia,0.0,0.0,0.0
3581,2020-02-10,Austria,0.0,0.0,0.0
3582,2020-02-10,Azerbaijan,0.0,0.0,0.0
3796,2020-02-11,China,2032.0,718.0,100.0
3912,2020-02-11,Singapore,2.0,7.0,0.0
3826,2020-02-11,Germany,2.0,0.0,0.0
3942,2020-02-11,Vietnam,1.0,5.0,0.0
3851,2020-02-11,"Korea, South",1.0,0.0,0.0
3928,2020-02-11,Thailand,1.0,0.0,0.0
3934,2020-02-11,US,1.0,0.0,0.0
3847,2020-02-11,Japan,0.0,5.0,0.0
3867,2020-02-11,Malaysia,0.0,2.0,0.0
3760,2020-02-11,Afghanistan,0.0,0.0,0.0
3761,2020-02-11,Albania,0.0,0.0,0.0
3762,2020-02-11,Algeria,0.0,0.0,0.0
3763,2020-02-11,Andorra,0.0,0.0,0.0
3764,2020-02-11,Angola,0.0,0.0,0.0
3765,2020-02-11,Antigua and Barbuda,0.0,0.0,0.0
3766,2020-02-11,Argentina,0.0,0.0,0.0
3767,2020-02-11,Armenia,0.0,0.0,0.0
3768,2020-02-11,Australia,0.0,0.0,0.0
3769,2020-02-11,Austria,0.0,0.0,0.0
3770,2020-02-11,Azerbaijan,0.0,0.0,0.0
3984,2020-02-12,China,373.0,446.0,5.0
3996,2020-02-12,Diamond Princess,40.0,0.0,0.0
4100,2020-02-12,Singapore,3.0,6.0,0.0
4035,2020-02-12,Japan,2.0,0.0,0.0
4126,2020-02-12,United Kingdom,1.0,1.0,0.0
4039,2020-02-12,"Korea, South",0.0,4.0,0.0
4010,2020-02-12,France,0.0,2.0,0.0
4088,2020-02-12,Russia,0.0,2.0,0.0
3978,2020-02-12,Cambodia,0.0,1.0,0.0
3980,2020-02-12,Canada,0.0,1.0,0.0
4009,2020-02-12,Finland,0.0,1.0,0.0
4069,2020-02-12,Nepal,0.0,1.0,0.0
4083,2020-02-12,Philippines,0.0,1.0,0.0
4125,2020-02-12,United Arab Emirates,0.0,1.0,0.0
3948,2020-02-12,Afghanistan,0.0,0.0,0.0
3949,2020-02-12,Albania,0.0,0.0,0.0
3950,2020-02-12,Algeria,0.0,0.0,0.0
3951,2020-02-12,Andorra,0.0,0.0,0.0
3952,2020-02-12,Angola,0.0,0.0,0.0
3953,2020-02-12,Antigua and Barbuda,0.0,0.0,0.0
4172,2020-02-13,China,15136.0,1135.0,252.0
4288,2020-02-13,Singapore,8.0,0.0,0.0
4318,2020-02-13,Vietnam,1.0,1.0,0.0
4243,2020-02-13,Malaysia,1.0,0.0,0.0
4310,2020-02-13,US,1.0,0.0,0.0
4144,2020-02-13,Australia,0.0,6.0,0.0
4304,2020-02-13,Thailand,0.0,2.0,0.0
4202,2020-02-13,Germany,0.0,1.0,0.0
4223,2020-02-13,Japan,0.0,0.0,1.0
4136,2020-02-13,Afghanistan,0.0,0.0,0.0
4137,2020-02-13,Albania,0.0,0.0,0.0
4138,2020-02-13,Algeria,0.0,0.0,0.0
4139,2020-02-13,Andorra,0.0,0.0,0.0
4140,2020-02-13,Angola,0.0,0.0,0.0
4141,2020-02-13,Antigua and Barbuda,0.0,0.0,0.0
4142,2020-02-13,Argentina,0.0,0.0,0.0
4143,2020-02-13,Armenia,0.0,0.0,0.0
4145,2020-02-13,Austria,0.0,0.0,0.0
4146,2020-02-13,Azerbaijan,0.0,0.0,0.0
4147,2020-02-13,Bahamas,0.0,0.0,0.0
4360,2020-02-14,China,6463.0,1760.0,152.0
4372,2020-02-14,Diamond Princess,43.0,0.0,0.0
4476,2020-02-14,Singapore,9.0,2.0,0.0
4377,2020-02-14,Egypt,1.0,0.0,0.0
4411,2020-02-14,Japan,1.0,0.0,0.0
4489,2020-02-14,Taiwan*,0.0,1.0,0.0
4324,2020-02-14,Afghanistan,0.0,0.0,0.0
4325,2020-02-14,Albania,0.0,0.0,0.0
4326,2020-02-14,Algeria,0.0,0.0,0.0
4327,2020-02-14,Andorra,0.0,0.0,0.0
4328,2020-02-14,Angola,0.0,0.0,0.0
4329,2020-02-14,Antigua and Barbuda,0.0,0.0,0.0
4330,2020-02-14,Argentina,0.0,0.0,0.0
4331,2020-02-14,Armenia,0.0,0.0,0.0
4332,2020-02-14,Australia,0.0,0.0,0.0
4333,2020-02-14,Austria,0.0,0.0,0.0
4334,2020-02-14,Azerbaijan,0.0,0.0,0.0
4335,2020-02-14,Bahamas,0.0,0.0,0.0
4336,2020-02-14,Bahrain,0.0,0.0,0.0
4337,2020-02-14,Bangladesh,0.0,0.0,0.0
4548,2020-02-15,China,2055.0,1321.0,142.0
4560,2020-02-15,Diamond Princess,67.0,0.0,0.0
4599,2020-02-15,Japan,14.0,3.0,0.0
4664,2020-02-15,Singapore,5.0,1.0,0.0
4619,2020-02-15,Malaysia,3.0,4.0,0.0
4574,2020-02-15,France,1.0,2.0,1.0
4603,2020-02-15,"Korea, South",0.0,2.0,0.0
4670,2020-02-15,Spain,0.0,2.0,0.0
4689,2020-02-15,United Arab Emirates,0.0,2.0,0.0
4512,2020-02-15,Afghanistan,0.0,0.0,0.0
4513,2020-02-15,Albania,0.0,0.0,0.0
4514,2020-02-15,Algeria,0.0,0.0,0.0
4515,2020-02-15,Andorra,0.0,0.0,0.0
4516,2020-02-15,Angola,0.0,0.0,0.0
4517,2020-02-15,Antigua and Barbuda,0.0,0.0,0.0
4518,2020-02-15,Argentina,0.0,0.0,0.0
4519,2020-02-15,Armenia,0.0,0.0,0.0
4520,2020-02-15,Australia,0.0,0.0,0.0
4521,2020-02-15,Austria,0.0,0.0,0.0
4522,2020-02-15,Azerbaijan,0.0,0.0,0.0
4736,2020-02-16,China,2100.0,1457.0,103.0
4748,2020-02-16,Diamond Princess,70.0,0.0,0.0
4787,2020-02-16,Japan,16.0,0.0,0.0
4852,2020-02-16,Singapore,3.0,0.0,0.0
4865,2020-02-16,Taiwan*,2.0,0.0,1.0
4868,2020-02-16,Thailand,1.0,2.0,0.0
4877,2020-02-16,United Arab Emirates,1.0,1.0,0.0
4791,2020-02-16,"Korea, South",1.0,0.0,0.0
4878,2020-02-16,United Kingdom,0.0,7.0,0.0
4779,2020-02-16,India,0.0,3.0,0.0
4700,2020-02-16,Afghanistan,0.0,0.0,0.0
4701,2020-02-16,Albania,0.0,0.0,0.0
4702,2020-02-16,Algeria,0.0,0.0,0.0
4703,2020-02-16,Andorra,0.0,0.0,0.0
4704,2020-02-16,Angola,0.0,0.0,0.0
4705,2020-02-16,Antigua and Barbuda,0.0,0.0,0.0
4706,2020-02-16,Argentina,0.0,0.0,0.0
4707,2020-02-16,Armenia,0.0,0.0,0.0
4708,2020-02-16,Australia,0.0,0.0,0.0
4709,2020-02-16,Austria,0.0,0.0,0.0
4924,2020-02-17,China,1921.0,1707.0,98.0
4936,2020-02-17,Diamond Princess,99.0,0.0,0.0
4975,2020-02-17,Japan,7.0,0.0,0.0
5040,2020-02-17,Singapore,2.0,6.0,0.0
5053,2020-02-17,Taiwan*,2.0,0.0,0.0
4979,2020-02-17,"Korea, South",1.0,1.0,0.0
5056,2020-02-17,Thailand,1.0,1.0,0.0
4920,2020-02-17,Canada,1.0,0.0,0.0
4896,2020-02-17,Australia,0.0,2.0,0.0
4904,2020-02-17,Belgium,0.0,1.0,0.0
4888,2020-02-17,Afghanistan,0.0,0.0,0.0
4889,2020-02-17,Albania,0.0,0.0,0.0
4890,2020-02-17,Algeria,0.0,0.0,0.0
4891,2020-02-17,Andorra,0.0,0.0,0.0
4892,2020-02-17,Angola,0.0,0.0,0.0
4893,2020-02-17,Antigua and Barbuda,0.0,0.0,0.0
4894,2020-02-17,Argentina,0.0,0.0,0.0
4895,2020-02-17,Armenia,0.0,0.0,0.0
4897,2020-02-17,Austria,0.0,0.0,0.0
4898,2020-02-17,Azerbaijan,0.0,0.0,0.0
5112,2020-02-18,China,1777.0,1744.0,139.0
5124,2020-02-18,Diamond Princess,88.0,0.0,0.0
5163,2020-02-18,Japan,8.0,1.0,0.0
5228,2020-02-18,Singapore,4.0,5.0,0.0
5167,2020-02-18,"Korea, South",1.0,2.0,0.0
5142,2020-02-18,Germany,0.0,11.0,0.0
5183,2020-02-18,Malaysia,0.0,6.0,0.0
5076,2020-02-18,Afghanistan,0.0,0.0,0.0
5077,2020-02-18,Albania,0.0,0.0,0.0
5078,2020-02-18,Algeria,0.0,0.0,0.0
5079,2020-02-18,Andorra,0.0,0.0,0.0
5080,2020-02-18,Angola,0.0,0.0,0.0
